customer_id,gender,age,relationship_status,state,number_of_referrals,tenure_in_months,value_deal,voice_assistance,dual_connectivity,data_service,data_plan,cyber_protection,data_backup,gadget_protection,vip_support,video_streaming,cinema_streaming,audio_streaming,unlimited_data,service_commitment,digital_invoicing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,customer_status,churn_category,churn_reason
CUS-01580-US,Male,53,Married,Illinois,12,3,,Active,Inactive,Inactive,Fiber Optic,,,,,,,,,Two Year,Inactive,Credit Card,21,1132,40,0,1390,2734,Stayed,,
CUS-01581-US,Female,59,Married,New Jersey,6,22,,Active,Active,Active,Fiber Optic,Active,Inactive,Active,Inactive,Inactive,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,101,4348,0,0,1813,5268,Stayed,,
CUS-01582-US,Female,65,Single,North Carolina,14,32,Deal 2,Active,Inactive,Active,Fiber Optic,Active,Active,Active,Inactive,Inactive,Inactive,Inactive,Inactive,One Year,Active,Credit Card,65,2654,0,137,1968,4467,Stayed,,
CUS-01583-US,Female,35,Married,Washington,14,33,,Active,Inactive,Active,Fiber Optic,Active,Inactive,Active,Inactive,Active,Active,Active,Active,Two Year,Inactive,Bank Withdrawal,71,3243,0,0,1294,4414,Stayed,,
CUS-01584-US,Female,26,Single,Washington,4,11,Deal 5,Active,Inactive,Inactive,Fiber Optic,,,,,,,,,One Year,Inactive,Mailed Check,30,135,0,0,268,440,Joined,,
CUS-01585-US,Male,84,Married,Ohio,5,8,,Active,Active,Active,Fiber Optic,Inactive,Inactive,Active,Active,Active,Active,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,111,2993,0,0,713,3720,Churned,Price,Competitor made better offer
CUS-01586-US,Male,24,Married,Massachusetts,7,6,,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Active,Inactive,Active,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,90,3680,0,0,1625,5405,Stayed,,
CUS-01587-US,Female,50,Single,New York,0,4,Deal 3,Active,Active,Active,Fiber Optic,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,86,1858,0,0,1105,3315,Churned,Price,Competitor had better devices
CUS-01588-US,Male,36,Single,Florida,9,14,,Active,Inactive,Active,Fiber Optic,Active,Inactive,Active,Active,Active,Active,Active,Active,One Year,Active,Credit Card,104,4018,0,0,337,4825,Churned,Price,Competitor made better offer
CUS-01589-US,Female,54,Single,Wisconsin,9,12,,Active,Active,Active,Fiber Optic,Active,Inactive,Active,Inactive,Active,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,114,6698,0,0,2743,9502,Stayed,,
CUS-01590-US,Male,55,Married,Indiana,14,30,,Inactive,,Active,Fiber Optic,Inactive,Active,Inactive,Active,Inactive,Inactive,Inactive,Inactive,One Year,Inactive,Credit Card,36,1313,0,126,0,1652,Stayed,,
CUS-01591-US,Male,44,Single,New Jersey,13,34,,Active,Inactive,Active,Fiber Optic,Active,Active,Inactive,Active,Inactive,Active,Active,Active,One Year,Inactive,Credit Card,65,3033,0,0,2254,5652,Stayed,,
CUS-01592-US,Female,22,Married,Wisconsin,6,2,Deal 3,Active,Active,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,79,3084,0,0,1675,4845,Churned,Price,Competitor made better offer
CUS-01593-US,Male,45,Single,Massachusetts,3,33,Deal 2,Active,Inactive,Active,Fiber Optic,Inactive,Active,Active,Active,Active,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,73,4981,0,0,2996,8689,Stayed,,
CUS-01594-US,Male,45,Single,Ohio,6,1,,Active,Inactive,Active,Fiber Optic,Active,Active,Inactive,Active,Active,Inactive,Inactive,Active,One Year,Inactive,Bank Withdrawal,71,2153,0,0,951,3177,Stayed,,
CUS-01595-US,Female,24,Single,Arizona,12,23,Deal 1,Active,Active,Active,Fiber Optic,Active,Active,Active,Active,Active,Active,Active,Active,Two Year,Active,Bank Withdrawal,124,7481,0,0,1330,8739,Stayed,,
CUS-01596-US,Female,36,Single,California,5,15,,Active,Inactive,Inactive,Fiber Optic,,,,,,,,,Month-to-Month,Active,Credit Card,19,20,0,0,8,30,Joined,,
CUS-01597-US,Female,45,Married,North Carolina,16,12,Deal 5,Active,Active,Active,Fiber Optic,Inactive,Active,Active,Inactive,Active,Active,Active,Active,Month-to-Month,Inactive,Mailed Check,112,566,0,0,194,784,Churned,Other,Moved
CUS-01598-US,Female,58,Married,Wisconsin,8,22,,Active,Active,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Active,Active,Active,Inactive,Month-to-Month,Active,Bank Withdrawal,88,2188,0,37,1101,3607,Stayed,,
CUS-01599-US,Female,55,Married,New Jersey,8,31,Deal 4,Active,Inactive,Inactive,Fiber Optic,,,,,,,,,Month-to-Month,Inactive,Credit Card,22,214,0,0,318,491,Stayed,,
CUS-01600-US,Male,49,Single,Massachusetts,5,10,Deal 2,Active,Inactive,Active,Fiber Optic,Active,Active,Inactive,Inactive,Active,Active,Active,Active,One Year,Inactive,Bank Withdrawal,90,5343,0,0,1785,7778,Stayed,,
CUS-01601-US,Male,44,Married,Georgia,15,3,Deal 5,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Inactive,Bank Withdrawal,40,85,0,0,91,187,Churned,Other,Don't know
CUS-01602-US,Female,41,Single,North Carolina,14,26,Deal 5,Active,Inactive,Active,Cable,Inactive,Inactive,Inactive,Inactive,Active,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,69,503,0,0,195,690,Stayed,,
CUS-01603-US,Male,78,Married,Ohio,10,14,,Active,Active,Active,Fiber Optic,Active,Inactive,Inactive,Inactive,Inactive,Active,Inactive,Inactive,Month-to-Month,Inactive,Credit Card,85,2992,0,43,902,3974,Stayed,,
CUS-01604-US,Male,78,Married,Ohio,2,26,Deal 2,Active,Active,Active,Fiber Optic,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,108,5947,0,0,545,6903,Stayed,,
CUS-01605-US,Male,70,Single,Ohio,12,19,,Active,Inactive,Active,DSL,Active,Active,Active,Active,Active,Active,Active,Inactive,Two Year,Active,Credit Card,91,5526,0,137,401,6464,Stayed,,
CUS-01606-US,Male,54,Single,Maryland,13,17,Deal 5,Active,Inactive,Active,Fiber Optic,Inactive,Active,Inactive,Inactive,Active,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,89,562,0,0,253,797,Churned,Price,Competitor made better offer
CUS-01607-US,Female,36,Single,Indiana,7,21,,Active,Active,Active,Fiber Optic,Inactive,Active,Active,Inactive,Active,Inactive,Inactive,Active,One Year,Active,Credit Card,98,4764,23,0,1097,5451,Stayed,,
CUS-01608-US,Male,61,Married,Maryland,3,9,,Active,Active,Active,Fiber Optic,Active,Active,Active,Active,Active,Active,Active,Active,Two Year,Inactive,Bank Withdrawal,106,8873,0,0,2829,11098,Stayed,,
CUS-01609-US,Male,47,Married,North Carolina,7,31,Deal 2,Active,Active,Active,Fiber Optic,Inactive,Inactive,Active,Inactive,Active,Active,Active,Active,One Year,Active,Bank Withdrawal,93,6860,0,0,2190,8283,Churned,Price,Competitor made better offer
CUS-01610-US,Male,68,Single,Texas,15,7,,Active,Inactive,Inactive,,,,,,,,,,Two Year,Inactive,Mailed Check,22,684,0,0,152,865,Stayed,,
CUS-01611-US,Male,21,Married,Tennessee,2,5,,Active,Inactive,Active,DSL,Inactive,Inactive,Inactive,Inactive,Active,Inactive,Inactive,Active,Month-to-Month,Active,Mailed Check,55,58,0,0,15,70,Churned,Dissatisfaction,Product dissatisfaction
CUS-01612-US,Female,18,Single,Georgia,2,6,,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Inactive,Active,Active,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,100,5270,0,0,2058,8470,Stayed,,
CUS-01613-US,Male,41,Single,Michigan,15,2,,Active,Inactive,Inactive,,,,,,,,,,One Year,Active,Credit Card,22,269,0,0,579,763,Stayed,,
CUS-01614-US,Female,77,Single,North Carolina,11,37,Deal 1,Active,Active,Active,Fiber Optic,Active,Active,Active,Active,Active,Active,Inactive,Active,Two Year,Active,Bank Withdrawal,107,8210,0,0,2027,11078,Stayed,,
CUS-01615-US,Male,21,Single,Washington,0,8,Deal 2,Active,Active,Active,Cable,Inactive,Inactive,Active,Active,Active,Inactive,Inactive,Active,One Year,Active,Bank Withdrawal,74,3104,0,0,765,3958,Stayed,,
CUS-01616-US,Female,41,Single,Washington,5,26,Deal 5,Active,Inactive,Active,DSL,Active,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Inactive,Bank Withdrawal,45,231,0,0,109,295,Churned,Dissatisfaction,Lack of self-service on Website
CUS-01617-US,Male,38,Single,Tennessee,5,11,Deal 5,Active,Inactive,Inactive,,,,,,,,,,Month-to-Month,Active,Credit Card,21,67,0,0,49,99,Joined,,
CUS-01618-US,Female,59,Married,Virginia,5,5,,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Active,Inactive,Inactive,Active,Month-to-Month,Active,Credit Card,85,558,0,0,209,730,Churned,Other,Don't know
CUS-01619-US,Male,68,Married,Ohio,10,32,,Active,Inactive,Active,Fiber Optic,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Month-to-Month,Active,Bank Withdrawal,77,866,0,82,456,1456,Churned,Dissatisfaction,Poor expertise of online support
CUS-01620-US,Male,51,Single,North Carolina,2,23,Deal 2,Active,Inactive,Inactive,,,,,,,,,,Two Year,Inactive,Credit Card,19,1258,6,0,2041,3677,Stayed,,
CUS-01621-US,Male,33,Married,Washington,16,35,,Active,Active,Active,Cable,Active,Active,Active,Active,Active,Active,Active,Active,Two Year,Inactive,Bank Withdrawal,83,6087,0,0,1458,8004,Stayed,,
CUS-01622-US,Female,47,Single,Arizona,14,13,,Active,Inactive,Active,Fiber Optic,Inactive,Active,Active,Inactive,Inactive,Inactive,Inactive,Active,One Year,Inactive,Bank Withdrawal,77,2788,0,0,349,3179,Stayed,,
CUS-01623-US,Female,67,Married,Pennsylvania,13,2,Deal 2,Active,Active,Active,Cable,Inactive,Active,Active,Active,Active,Active,Inactive,Active,One Year,Active,Bank Withdrawal,122,4878,0,0,1778,5886,Churned,Other,Don't know
CUS-01624-US,Female,37,Married,New Jersey,9,21,,Active,Active,Active,DSL,Active,Inactive,Active,Active,Active,Active,Active,Active,Two Year,Active,Bank Withdrawal,79,4738,0,0,501,5580,Stayed,,
CUS-01625-US,Female,27,Married,Georgia,15,25,Deal 2,Inactive,,Active,DSL,Active,Active,Inactive,Active,Inactive,Active,Active,Inactive,One Year,Active,Bank Withdrawal,51,2802,0,21,0,3280,Stayed,,
CUS-01626-US,Male,49,Single,Ohio,5,34,,Active,Inactive,Active,DSL,Inactive,Active,Active,Active,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Credit Card,30,2967,0,0,1735,4462,Joined,,
CUS-01627-US,Male,43,Married,Missouri,14,23,Deal 2,Active,Active,Active,DSL,Active,Active,Active,Inactive,Active,Active,Active,Active,One Year,Active,Bank Withdrawal,103,6983,0,0,1376,7468,Churned,Dissatisfaction,Network reliability
CUS-01628-US,Male,72,Married,New York,11,16,Deal 4,Inactive,,Active,DSL,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,32,326,0,0,0,344,Churned,Other,Deceased
CUS-01629-US,Male,49,Single,New Jersey,2,34,,Active,Inactive,Inactive,DSL,,,,,,,,,Month-to-Month,Inactive,Mailed Check,19,39,0,0,97,152,Joined,,
CUS-01630-US,Female,56,Married,New York,9,19,Deal 2,Active,Inactive,Inactive,DSL,,,,,,,,,Two Year,Active,Credit Card,19,1077,0,0,2706,3893,Stayed,,
CUS-01631-US,Female,31,Single,North Carolina,14,13,Deal 1,Active,Active,Active,DSL,Inactive,Active,Active,Active,Active,Active,Active,Active,Two Year,Active,Bank Withdrawal,112,7536,0,0,844,8243,Stayed,,
CUS-01632-US,Female,87,Single,California,6,8,,Active,Inactive,Active,DSL,Inactive,Inactive,Inactive,Active,Inactive,Inactive,Inactive,Active,One Year,Inactive,Bank Withdrawal,79,70,0,0,29,112,Joined,,
CUS-01633-US,Male,72,Married,Washington,12,7,,Active,Inactive,Inactive,DSL,,,,,,,,,Two Year,Active,Credit Card,20,823,0,0,88,887,Stayed,,
CUS-01634-US,Female,17,Single,Arizona,13,1,Deal 4,Active,Inactive,Inactive,DSL,,,,,,,,,Month-to-Month,Inactive,Credit Card,18,216,0,0,191,419,Stayed,,
CUS-01635-US,Male,48,Single,Illinois,4,11,Deal 1,Active,Inactive,Inactive,DSL,,,,,,,,,Two Year,Inactive,Bank Withdrawal,21,1567,0,0,239,1700,Stayed,,
CUS-01636-US,Male,37,Married,Georgia,6,22,Deal 1,Active,Inactive,Active,DSL,Active,Active,Inactive,Inactive,Inactive,Inactive,Inactive,Active,One Year,Active,Mailed Check,57,3651,0,0,688,4336,Stayed,,
CUS-01637-US,Male,48,Single,Illinois,7,22,,Active,Active,Active,DSL,Inactive,Inactive,Active,Inactive,Active,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,30,2574,0,0,847,3044,Joined,Competitor,Lack of affordable download/upload speed
CUS-01638-US,Male,36,Single,Wisconsin,12,30,,Active,Active,Active,DSL,Inactive,Inactive,Active,Inactive,Active,Inactive,Inactive,Active,One Year,Active,Credit Card,85,1703,0,0,628,2086,Stayed,,
CUS-01639-US,Male,63,Married,Texas,11,9,Deal 4,Active,Active,Active,DSL,Active,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,56,1026,0,0,165,1323,Churned,Other,Don't know
CUS-01640-US,Female,50,Single,Massachusetts,0,15,Deal 2,Active,Active,Active,DSL,Active,Inactive,Active,Inactive,Active,Inactive,Inactive,Active,Two Year,Active,Credit Card,104,6508,0,0,75,6182,Stayed,,
CUS-01641-US,Male,47,Married,Maryland,14,27,,Inactive,,Active,DSL,Inactive,Active,Inactive,Inactive,Active,Inactive,Inactive,Inactive,Month-to-Month,Inactive,Bank Withdrawal,39,892,0,55,0,910,Stayed,,
CUS-01642-US,Male,77,Married,Ohio,4,18,Deal 3,Active,Active,Active,DSL,Inactive,Active,Active,Inactive,Active,Active,Inactive,Active,Two Year,Active,Bank Withdrawal,108,3972,42,0,195,3801,Stayed,,
CUS-01643-US,Male,29,Married,California,5,9,,Active,Inactive,Inactive,DSL,,,,,,,,,Month-to-Month,Inactive,Credit Card,19,108,0,0,36,139,Stayed,,
CUS-01644-US,Female,79,Married,Tennessee,8,23,,Active,Active,Active,DSL,Inactive,Active,Inactive,Inactive,Active,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,102,605,0,0,258,863,Churned,Attitude,Attitude of support person
CUS-01645-US,Female,31,Married,North Carolina,3,5,Deal 5,Active,Inactive,Active,DSL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,65,64,0,0,6,72,Churned,Other,Don't know
CUS-01646-US,Female,37,Married,Wisconsin,9,31,Deal 4,Active,Inactive,Active,DSL,Inactive,Inactive,Active,Active,Inactive,Inactive,Inactive,Active,One Year,Inactive,Bank Withdrawal,56,601,0,0,76,735,Stayed,,
CUS-01647-US,Male,82,Married,Ohio,0,6,Deal 1,Active,Active,Active,DSL,Active,Active,Inactive,Active,Inactive,Inactive,Inactive,Active,Two Year,Active,Bank Withdrawal,65,4015,0,0,1899,5883,Stayed,,
CUS-01648-US,Male,74,Single,Washington,6,29,,Active,Active,Active,DSL,Inactive,Inactive,Active,Inactive,Active,Active,Inactive,Active,Two Year,Active,Credit Card,102,7499,0,0,2696,10156,Stayed,,
CUS-01649-US,Female,72,Married,Virginia,8,24,,Active,Active,Inactive,DSL,,,,,,,,,Two Year,Active,Credit Card,28,1988,0,0,592,2636,Stayed,,
CUS-01650-US,Male,59,Single,Florida,2,22,Deal 2,Active,Active,Active,DSL,Inactive,Active,Inactive,Active,Active,Inactive,Inactive,Active,One Year,Inactive,Credit Card,74,3992,0,0,2440,6742,Stayed,,
CUS-01651-US,Male,60,Single,California,14,24,Deal 4,Active,Active,Active,DSL,Inactive,Active,Active,Inactive,Active,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,96,1001,45,0,350,1398,Churned,Dissatisfaction,Service dissatisfaction
CUS-01652-US,Female,31,Married,Ohio,5,1,Deal 3,Active,Active,Active,DSL,Active,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Credit Card,84,2379,0,0,715,3379,Stayed,,
CUS-01653-US,Female,70,Married,Missouri,8,22,,Inactive,,Active,DSL,Active,Active,Inactive,Inactive,Active,Active,Active,Inactive,Month-to-Month,Active,Bank Withdrawal,56,1963,0,83,0,2325,Churned,Attitude,Attitude of support person
CUS-01654-US,Male,64,Single,New York,14,8,,Active,Active,Active,DSL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,One Year,Active,Credit Card,78,847,0,0,336,993,Stayed,,
CUS-01655-US,Male,37,Single,New Jersey,1,23,,Active,Active,Active,DSL,Inactive,Inactive,Active,Inactive,Active,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,85,411,0,0,15,473,Churned,Price,Competitor offered more data
CUS-01656-US,Female,29,Married,Wisconsin,0,10,Deal 5,Active,Inactive,Inactive,DSL,,,,,,,,,Month-to-Month,Active,Credit Card,21,19,0,0,10,33,Joined,,
CUS-01657-US,Female,49,Married,Arizona,13,5,,Active,Inactive,Inactive,DSL,,,,,,,,,One Year,Inactive,Bank Withdrawal,30,434,0,0,146,571,Joined,,
CUS-01658-US,Female,59,Married,New Jersey,10,8,Deal 5,Active,Inactive,Inactive,DSL,,,,,,,,,Month-to-Month,Inactive,Credit Card,18,155,0,0,218,409,Stayed,,
CUS-01659-US,Female,37,Married,Missouri,15,10,,Active,Inactive,Active,DSL,Inactive,Inactive,Inactive,Active,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Mailed Check,73,72,0,0,36,124,Joined,,
CUS-01660-US,Male,75,Single,Indiana,0,31,Deal 1,Active,Active,Active,DSL,Inactive,Active,Active,Active,Active,Active,Inactive,Active,Two Year,Inactive,Bank Withdrawal,122,7972,0,0,3071,10896,Stayed,,
CUS-01661-US,Male,37,Married,Massachusetts,2,22,,Active,Inactive,Active,DSL,Inactive,Active,Active,Inactive,Inactive,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,84,536,0,0,252,825,Churned,Dissatisfaction,Service dissatisfaction
CUS-01662-US,Male,71,Married,Illinois,13,9,,Active,Active,Active,DSL,Active,Inactive,Inactive,Inactive,Active,Active,Inactive,Active,Month-to-Month,Inactive,Bank Withdrawal,94,4414,0,0,112,3847,Churned,Other,Don't know
CUS-01663-US,Female,19,Single,Pennsylvania,12,3,Deal 4,Active,Active,Active,DSL,Inactive,Inactive,Inactive,Active,Active,Active,Active,Active,Month-to-Month,Active,Credit Card,72,1804,0,0,337,2160,Stayed,,
CUS-01664-US,Female,36,Single,Maryland,12,11,Deal 3,Active,Active,Active,DSL,Active,Active,Active,Active,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Credit Card,103,2824,0,0,86,2724,Stayed,,
CUS-01665-US,Female,22,Married,Texas,12,3,,Active,Active,Active,DSL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Credit Card,80,2021,0,0,188,2283,Stayed,,
CUS-01666-US,Male,74,Single,Florida,9,19,Deal 2,Active,Active,Active,DSL,Active,Inactive,Active,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,77,3197,0,0,1836,4744,Churned,Price,Competitor offered more data
CUS-01667-US,Female,66,Single,New Jersey,7,8,Deal 2,Active,Active,Active,DSL,Inactive,Active,Inactive,Inactive,Active,Active,Inactive,Active,One Year,Active,Bank Withdrawal,102,5178,0,0,2508,7837,Stayed,,
CUS-01668-US,Female,61,Married,Virginia,8,9,,Active,Inactive,Inactive,DSL,,,,,,,,,Month-to-Month,Active,Credit Card,21,19,0,0,32,61,Joined,,
CUS-01669-US,Female,35,Single,Missouri,12,29,Deal 5,Active,Inactive,Active,DSL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Inactive,Bank Withdrawal,47,175,0,0,107,298,Stayed,,
CUS-01670-US,Female,57,Married,Texas,5,22,Deal 2,Active,Active,Inactive,DSL,,,,,,,,,Two Year,Active,Credit Card,27,1481,0,0,1878,3560,Stayed,,
CUS-01671-US,Female,41,Single,Pennsylvania,9,25,,Active,Inactive,Active,DSL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Active,Bank Withdrawal,70,811,0,0,285,950,Churned,Price,Competitor had better devices
CUS-01672-US,Female,22,Married,New Jersey,8,11,,Active,Inactive,Active,DSL,Active,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,One Year,Active,Bank Withdrawal,45,1912,0,71,910,2708,Stayed,,
CUS-01673-US,Male,39,Single,Illinois,0,5,,Active,Inactive,Inactive,DSL,,,,,,,,,Month-to-Month,Active,Credit Card,18,681,0,0,893,1435,Churned,Attitude,Attitude of support person
CUS-01674-US,Female,39,Married,Maryland,0,39,Deal 5,Inactive,,Active,DSL,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Active,Inactive,Month-to-Month,Active,Bank Withdrawal,38,71,0,10,0,73,Churned,Attitude,Attitude of support person
CUS-01675-US,Female,54,Married,Maryland,14,5,,Active,Active,Active,DSL,Inactive,Inactive,Active,Active,Active,Active,Active,Active,One Year,Active,Credit Card,84,2368,0,0,95,2334,Stayed,,
CUS-01676-US,Male,41,Single,North Carolina,2,18,Deal 5,Inactive,,Active,DSL,Inactive,Inactive,Inactive,Inactive,Active,Active,Active,Inactive,Month-to-Month,Active,Bank Withdrawal,49,180,0,9,0,192,Churned,Attitude,Attitude of service provider
CUS-01677-US,Male,24,Single,Massachusetts,2,4,,Active,Active,Active,DSL,Active,Inactive,Inactive,Inactive,Inactive,Active,Active,Active,Month-to-Month,Active,Bank Withdrawal,97,3013,0,0,505,3710,Stayed,,
CUS-01678-US,Female,46,Single,Texas,9,29,,Active,Inactive,Inactive,DSL,,,,,,,,,One Year,Active,Credit Card,19,84,0,0,134,222,Stayed,,
CUS-01679-US,Female,27,Married,Missouri,12,18,,Active,Inactive,Active,DSL,Active,Active,Active,Active,Inactive,Active,Active,Active,Two Year,Inactive,Credit Card,80,2354,12,0,578,2972,Stayed,,
CUS-01680-US,Female,71,Single,Maryland,2,7,Deal 1,Active,Active,Active,DSL,Inactive,Active,Active,Active,Active,Active,Inactive,Active,Two Year,Active,Credit Card,103,8424,0,0,1050,9724,Stayed,,
CUS-01681-US,Male,58,Married,Ohio,12,6,,Active,Inactive,Active,DSL,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Month-to-Month,Inactive,Bank Withdrawal,68,703,0,0,12,837,Stayed,,
CUS-01682-US,Male,75,Single,Michigan,12,10,,Active,Active,Active,DSL,Inactive,Inactive,Inactive,Inactive,Inactive,Active,Active,Active,One Year,Inactive,Bank Withdrawal,85,1871,0,0,985,3172,Stayed,,
